Time(s),Bus Voltage(V),Shunt Voltage(mV),Current(mA),Power(mW)
23338.272638082504,5.0,0.85,82.0,420.0
23339.27956843376,4.996,0.91,94.0,460.0
23340.283863306046,5.0,0.83,82.0,420.0
23341.29089283943,5.0,0.82,82.0,420.0
23342.295835018158,4.992,0.96,95.0,460.0
23343.30271244049,5.0,0.86,84.0,420.0
23344.309634923935,4.996,0.83,82.0,420.0
23345.313723802567,5.0,0.84,80.0,400.0
23346.32100725174,4.992,0.99,98.0,500.0
23347.324660539627,5.0,0.82,83.0,420.0
23348.331550359726,4.992,0.97,94.0,460.0
23349.3364508152,4.992,0.96,94.0,460.0
23350.343687534332,5.0,0.84,82.0,420.0
23351.34982275963,5.0,0.83,81.0,400.0
23352.354700803757,4.992,0.96,97.0,500.0
23353.36102747917,4.996,0.86,82.0,420.0
23354.36575984955,4.992,0.98,98.0,500.0
23355.372314214706,4.996,0.93,92.0,460.0
23356.379614830017,4.996,0.85,83.0,420.0
23357.38422679901,4.996,0.82,85.0,420.0
23358.390877962112,4.996,0.97,94.0,460.0
23359.395394325256,4.992,0.95,97.0,500.0
23360.402703523636,4.996,0.94,98.0,500.0
23361.406532526016,4.996,0.96,84.0,420.0
23362.41327548027,4.996,0.8,82.0,420.0
23363.420690059662,4.992,0.97,94.0,460.0
23364.424404382706,4.992,0.95,95.0,460.0
23365.432163000107,5.0,0.8,80.0,400.0
23366.436123132706,4.992,0.92,96.0,500.0
23367.44301056862,4.996,0.8,83.0,420.0
23368.450330734253,5.0,0.8,80.0,400.0
23369.454158306122,4.992,0.96,95.0,460.0
23370.4609811306,5.0,0.8,82.0,420.0
23371.465316534042,4.996,0.85,83.0,420.0
23372.47229385376,4.992,0.97,97.0,500.0
23373.47731089592,5.0,0.83,80.0,400.0
23374.48418855667,5.0,0.84,82.0,420.0
23375.49121594429,4.996,0.95,100.0,500.0
23376.495527267456,5.0,0.79,82.0,420.0
23377.502355098724,5.0,0.84,83.0,420.0
23378.506928682327,4.992,0.95,97.0,500.0
23379.513257741928,5.0,0.82,83.0,420.0
23380.51729106903,4.996,0.89,101.0,500.0
23381.524918079376,4.992,0.95,95.0,460.0
23382.531600236893,4.996,0.83,89.0,460.0
23383.536036491394,4.992,0.89,99.0,500.0
23384.542645215988,4.996,0.95,94.0,460.0
23385.546987771988,4.996,0.86,82.0,420.0
23386.55424618721,4.992,0.97,95.0,460.0
23387.561066627502,4.992,0.96,96.0,500.0
23388.56489276886,5.0,0.92,85.0,420.0
23389.572204113007,4.992,0.97,97.0,500.0
23390.57680249214,4.996,0.96,95.0,460.0
23391.583165884018,4.996,0.82,81.0,400.0
23392.588161468506,5.0,0.79,82.0,420.0
23393.595049142838,4.992,0.98,97.0,500.0
23394.60152864456,5.0,0.83,83.0,420.0
23395.606351852417,5.0,0.83,83.0,420.0
23396.613174915314,4.996,0.94,93.0,460.0
23397.61723637581,5.0,0.82,80.0,400.0
23398.624536037445,5.0,0.85,80.0,400.0
23399.631583929062,4.992,0.93,91.0,460.0
23400.635820150375,5.0,0.83,84.0,420.0
23401.642121315002,5.0,0.82,96.0,500.0
23402.646434545517,4.992,0.97,92.0,460.0
23403.65376830101,5.0,0.81,80.0,400.0
23404.65801715851,5.0,0.81,83.0,420.0
23405.664839744568,4.996,0.94,96.0,500.0
23406.672161579132,4.996,0.93,84.0,420.0
23407.676435232162,4.996,1.01,95.0,460.0
23408.683668375015,4.992,0.96,98.0,500.0
23409.687256336212,4.996,0.9,85.0,420.0
23410.6945374012,4.996,0.96,94.0,460.0
23411.699214220047,5.0,0.8,85.0,420.0
23412.705901145935,5.0,0.82,83.0,420.0
23413.712553977966,4.992,0.98,98.0,500.0
23414.716698646545,5.0,0.88,86.0,420.0
23415.723608970642,5.0,0.82,80.0,400.0
23416.72870850563,4.992,0.95,97.0,500.0
23417.735483646393,5.0,0.82,83.0,420.0
23418.742110729218,4.996,0.82,82.0,420.0
23419.746413469315,4.996,0.98,96.0,500.0
23420.75323319435,5.0,0.83,82.0,420.0
23421.75806069374,4.992,0.94,97.0,500.0
23422.76435804367,4.996,0.82,85.0,420.0
23423.76941394806,4.996,0.93,94.0,460.0
23424.77637028694,4.996,0.82,83.0,420.0
23425.7828476429,4.992,0.96,96.0,500.0
23426.78782081604,5.0,0.83,81.0,400.0
23427.79473876953,4.996,0.83,83.0,420.0
23428.79864382744,5.0,0.84,95.0,460.0
23429.805557727814,4.996,0.93,95.0,460.0
23430.81042957306,5.0,0.79,83.0,420.0
23431.816832780838,5.0,0.82,98.0,500.0
23432.82370877266,5.0,0.96,78.0,400.0
23433.828511714935,5.0,0.82,79.0,400.0
23434.834989786148,4.992,0.97,94.0,460.0
23435.839762687683,5.0,0.95,86.0,420.0
23436.846059560776,4.996,0.87,81.0,400.0
23437.852927446365,4.996,0.97,99.0,500.0
23438.85790348053,5.0,0.84,82.0,420.0
23439.864783763885,5.0,0.82,84.0,420.0
23440.86892557144,4.996,0.98,97.0,500.0
23441.876210212708,5.0,0.8,82.0,420.0
23442.880014181137,5.0,0.86,82.0,420.0
23443.886840105057,4.996,0.93,96.0,500.0
23444.893983364105,4.996,0.82,82.0,420.0
23445.897944927216,5.0,0.86,82.0,420.0
23446.90538573265,4.996,0.97,94.0,460.0
23447.910029888153,4.992,1.0,95.0,460.0
23448.91633749008,4.996,0.85,84.0,420.0
23449.920880794525,4.992,0.92,94.0,460.0
23450.928194522858,5.0,0.8,81.0,400.0
23451.935018777847,5.0,0.82,82.0,420.0
23452.93916606903,4.992,0.95,95.0,460.0
23453.94630408287,5.0,0.84,88.0,420.0
23454.950597047806,4.992,0.91,99.0,500.0
23455.957080841064,4.992,0.94,101.0,500.0
23456.96438074112,4.996,0.8,81.0,400.0
23457.96870946884,4.996,0.94,100.0,500.0
23458.9760389328,4.992,0.98,93.0,460.0
23459.97986626625,4.996,0.83,80.0,400.0
23460.986673116684,4.992,0.95,94.0,460.0
23461.991221427917,4.996,0.96,94.0,460.0
23462.998073339462,5.0,0.87,80.0,400.0
23464.00537800789,5.0,0.82,84.0,420.0
23465.009251117706,4.996,0.91,94.0,460.0
23466.016573429108,5.0,0.81,86.0,420.0
23467.020909547806,5.0,0.85,82.0,420.0
23468.027574777603,4.996,0.94,94.0,460.0
23469.035003900528,5.0,0.83,83.0,420.0
23470.039098501205,5.0,0.8,85.0,420.0
23471.04609155655,4.996,0.97,96.0,500.0
23472.05068540573,5.0,0.84,83.0,420.0
23473.05700969696,5.0,0.79,83.0,420.0
23474.061838150024,4.996,0.94,97.0,500.0
23475.068667173386,5.0,0.84,84.0,420.0
23476.074944496155,4.996,0.81,95.0,460.0
23477.07949066162,4.992,0.95,94.0,460.0
23478.08692598343,4.996,0.82,80.0,400.0
23479.09090900421,4.992,0.91,94.0,460.0
23480.097744226456,4.992,0.94,94.0,460.0
23481.10479736328,5.0,0.94,83.0,420.0
23482.109110832214,4.996,0.98,95.0,460.0
23483.115938663483,4.992,0.93,97.0,500.0
23484.12002658844,4.996,0.92,94.0,460.0
23485.127868890762,4.992,0.97,99.0,500.0
23486.131596803665,5.0,0.83,80.0,400.0
23487.138729572296,5.0,0.86,80.0,400.0
23488.14555168152,4.992,0.95,99.0,500.0
23489.149986743927,5.0,0.83,83.0,420.0
23490.157286643982,4.996,0.84,85.0,420.0
23491.16079568863,4.996,0.94,94.0,460.0
23492.16864299774,4.996,0.8,82.0,420.0
23493.172906398773,4.996,0.82,82.0,420.0
23494.179347276688,4.992,0.97,93.0,460.0
23495.18628334999,4.992,0.98,97.0,500.0
23496.19102716446,4.996,0.79,87.0,420.0
23497.19832921028,5.0,0.95,94.0,460.0
23498.20185995102,5.0,0.82,86.0,420.0
23499.20918083191,5.0,0.82,83.0,420.0
23500.2155251503,4.992,0.98,92.0,460.0
23501.21987438202,4.992,0.97,98.0,500.0
23502.226711034775,4.996,0.8,86.0,420.0
23503.23185157776,4.992,0.99,93.0,460.0
23504.238164901733,4.992,0.97,97.0,500.0
23505.242495298386,5.0,0.82,82.0,420.0
23506.249486923218,4.996,0.99,95.0,460.0
23507.2564766407,4.996,0.95,79.0,400.0
23508.260803222656,5.0,0.83,84.0,420.0
23509.267656326294,4.992,0.95,99.0,500.0
23510.2724943161,4.992,0.94,97.0,500.0
23511.279586076736,4.996,0.84,84.0,420.0
23512.283413648605,4.992,0.97,96.0,500.0
23513.290110111237,5.0,0.82,83.0,420.0
23514.29764199257,4.996,0.83,85.0,420.0
23515.30158686638,4.996,0.93,92.0,460.0
23516.308905363083,4.996,0.84,83.0,420.0
23517.312811613083,5.0,0.82,83.0,420.0
23518.320111751556,4.992,0.97,91.0,460.0
23519.32643723488,4.996,0.84,84.0,420.0
23520.33176803589,4.996,0.84,82.0,420.0
23521.338430166245,4.992,0.97,96.0,500.0
23522.342654943466,4.996,0.82,84.0,420.0
23523.349805116653,4.996,0.8,82.0,420.0
23524.35431599617,4.992,0.96,98.0,500.0
23525.360332727432,5.0,0.82,84.0,420.0
23526.367254018784,4.992,0.97,93.0,460.0
23527.37210226059,4.992,0.97,98.0,500.0
23528.37942647934,4.996,0.83,86.0,420.0
23529.3835337162,4.996,0.82,98.0,500.0
23530.390259742737,4.996,0.94,94.0,460.0
23531.394379854202,5.0,0.84,82.0,420.0
23532.401712417603,4.996,0.97,98.0,500.0
23533.408195972443,5.0,0.96,83.0,420.0
23534.413059473038,5.0,0.81,83.0,420.0
23535.419990062714,4.992,0.99,98.0,500.0
23536.423936128616,4.996,0.93,95.0,460.0
23537.43115234375,5.0,0.83,82.0,420.0
23538.438289403915,5.0,0.82,83.0,420.0
23539.44207382202,4.992,0.95,96.0,500.0
23540.449045419693,5.0,0.85,82.0,420.0
23541.453608989716,4.996,0.94,96.0,500.0
23542.460908412933,4.992,0.95,94.0,460.0
23543.46523499489,4.996,0.8,86.0,420.0
23544.471565485,5.0,0.8,83.0,420.0
23545.47838973999,4.996,0.95,97.0,500.0
23546.483092308044,4.992,0.93,94.0,460.0
23547.490342378616,4.996,0.8,92.0,460.0
23548.494671344757,4.992,1.01,98.0,500.0
23549.501549720764,5.0,0.82,80.0,400.0
23550.505410909653,4.996,0.82,96.0,500.0
23551.512738227844,4.992,0.96,94.0,460.0
23552.519585371017,5.0,0.82,79.0,400.0
23553.523973464966,4.992,0.95,97.0,500.0
23554.530492782593,4.992,0.97,88.0,420.0
23555.535331964493,5.0,0.86,85.0,420.0
23556.54163312912,4.992,0.99,99.0,500.0
23557.548580646515,5.0,0.82,79.0,400.0
23558.55361199379,5.0,0.8,84.0,420.0
23559.560634613037,4.992,0.97,94.0,460.0
23560.564403772354,5.0,0.82,81.0,400.0
23561.570986270905,5.0,0.86,84.0,420.0
23562.576278924942,4.996,0.93,95.0,460.0
23563.58282995224,4.996,0.83,83.0,420.0
23564.590161800385,5.0,0.82,84.0,420.0
23565.594468593597,4.996,0.95,94.0,460.0
23566.601310014725,4.996,0.83,82.0,420.0
23567.605307102203,5.0,0.8,78.0,400.0
23568.612307310104,4.996,0.98,91.0,460.0
23569.619597434998,4.996,0.83,85.0,420.0
23570.623889684677,4.996,0.8,80.0,400.0
23571.630180597305,4.996,0.97,97.0,500.0
23572.634473085403,4.992,0.94,93.0,460.0
23573.641763687134,5.0,0.82,82.0,420.0
23574.646229743958,4.992,0.98,96.0,500.0
23575.65265250206,5.0,0.8,82.0,420.0
23576.65994286537,5.0,0.85,84.0,420.0
23577.66423511505,4.996,0.94,93.0,460.0
23578.67152571678,4.992,0.93,95.0,460.0
23579.67581796646,5.0,0.8,86.0,420.0
23580.68210864067,4.992,0.91,96.0,500.0
23581.686700344086,5.0,0.8,79.0,400.0
23582.69367790222,5.0,0.84,85.0,420.0
23583.700627326965,4.996,0.98,92.0,460.0
23584.704660892487,4.992,0.91,94.0,460.0
23585.711594820023,4.992,0.81,93.0,460.0
23586.716589689255,4.996,0.95,92.0,460.0
23587.723564386368,5.0,0.86,83.0,420.0
23588.730539560318,5.0,0.83,80.0,400.0
23589.734847307205,4.996,0.97,94.0,460.0
23590.741137981415,4.996,0.97,85.0,420.0
23591.745512485504,4.992,1.01,94.0,460.0
23592.75234055519,4.992,0.98,97.0,500.0
23593.757172584534,5.0,0.84,84.0,420.0
23594.76406812668,5.0,0.85,83.0,420.0
23595.770966529846,4.992,0.97,100.0,500.0
23596.77527809143,4.996,0.96,84.0,420.0
23597.78213620186,4.996,1.04,101.0,500.0
23598.786310195923,4.996,0.95,94.0,460.0
23599.793874502182,4.996,0.83,83.0,420.0
23600.800004720688,4.996,0.8,83.0,420.0
23601.80517053604,4.992,0.96,95.0,460.0
23602.812119722366,4.996,0.85,82.0,420.0
23603.81609606743,4.996,0.94,95.0,460.0
23604.82303762436,4.992,0.95,93.0,460.0
23605.827328920364,4.996,0.83,85.0,420.0
23606.834755659103,5.0,0.8,82.0,420.0
23607.84101343155,4.992,0.94,96.0,500.0
23608.845363378525,4.996,0.91,90.0,460.0
23609.8523645401,4.996,0.83,93.0,460.0
23610.857407808304,4.992,0.95,94.0,460.0
23611.864197969437,4.996,0.81,83.0,420.0
23612.86820244789,5.0,0.82,84.0,420.0
23613.87522292137,4.996,0.96,97.0,500.0
23614.88210248947,4.992,0.9,83.0,420.0
23615.88687157631,4.992,1.02,98.0,500.0
23616.89285182953,4.996,0.94,97.0,500.0
23617.898143291473,4.992,0.87,80.0,400.0
23618.90475845337,4.988,0.99,95.0,460.0
23619.911357164383,5.0,0.84,82.0,420.0
23620.915474176407,5.0,0.83,82.0,420.0
23621.922800779343,4.992,0.99,97.0,500.0
23622.926866054535,5.0,0.94,84.0,420.0
23623.933584690094,5.0,0.84,80.0,400.0
23624.938584804535,4.996,0.89,94.0,460.0
23625.945759773254,4.996,0.82,81.0,400.0
23626.952731370926,5.0,0.84,81.0,400.0
23627.95680451393,4.996,0.97,96.0,500.0
23628.963853120804,4.996,0.84,81.0,400.0
23629.96843481064,5.0,0.84,84.0,420.0
23630.97468686104,5.0,0.84,81.0,400.0
23631.979339838028,4.992,0.92,96.0,500.0
23632.986629247665,4.996,0.83,83.0,420.0
23633.993361711502,4.996,0.95,97.0,500.0
23634.997060775757,4.992,1.0,97.0,500.0
23636.00440788269,5.0,0.82,88.0,420.0
23637.008593320847,4.992,0.99,95.0,460.0
23638.015538454056,4.996,0.95,94.0,460.0
23639.02227973938,5.0,0.82,84.0,420.0
23640.02645254135,4.996,0.94,93.0,460.0
23641.033417224884,4.996,0.96,83.0,420.0
23642.038705825806,5.0,0.82,83.0,420.0
23643.04475092888,4.992,1.0,98.0,500.0
23644.04959344864,4.996,0.97,80.0,400.0
23645.056547880173,5.0,0.87,84.0,420.0
23646.063549518585,4.992,0.98,95.0,460.0
23647.067631959915,5.0,0.83,82.0,420.0
23648.07426214218,5.0,0.85,85.0,420.0
23649.078578948975,4.992,0.96,94.0,460.0
23650.086176872253,5.0,0.81,83.0,420.0
23651.090618371964,5.0,0.83,85.0,420.0
23652.097163438797,4.992,0.95,96.0,500.0
23653.104454278946,5.0,0.82,85.0,420.0
23654.10845184326,5.0,0.84,80.0,400.0
23655.115198612213,4.992,0.95,97.0,500.0
23656.120024442673,5.0,0.82,82.0,420.0
23657.126405715942,4.996,0.82,80.0,400.0
23658.133695840836,4.992,0.96,93.0,460.0
23659.137749433517,5.0,0.83,82.0,420.0
23660.1447763443,5.0,0.8,83.0,420.0
23661.149073839188,4.992,0.99,94.0,460.0
23662.1561691761,4.996,0.94,83.0,420.0
23663.16068291664,4.992,0.91,102.0,520.0
23664.167510032654,4.992,0.97,97.0,500.0
23665.17447757721,5.0,0.79,87.0,420.0
23666.178265810013,4.996,0.98,97.0,500.0
23667.185618400574,4.992,0.99,97.0,500.0
23668.189539194107,5.0,0.84,84.0,420.0
23669.1965072155,5.0,0.84,84.0,420.0
23670.204060316086,4.996,0.94,94.0,460.0
23671.20854282379,4.996,0.97,93.0,460.0
23672.21536040306,5.0,0.82,81.0,400.0
23673.219460248947,4.996,0.94,94.0,460.0
23674.225989103317,5.0,0.87,82.0,420.0
23675.23120689392,5.0,0.8,83.0,420.0
23676.23718237877,4.996,0.95,92.0,460.0
23677.24417567253,5.0,0.82,84.0,420.0
23678.248521327972,5.0,0.81,82.0,420.0
23679.256048202515,4.992,0.97,99.0,500.0
23680.26003599167,5.0,0.78,82.0,420.0
23681.266820430756,5.0,0.83,82.0,420.0
23682.271424531937,4.992,1.0,95.0,460.0
23683.278757810593,5.0,0.82,79.0,400.0
23684.285823345184,5.0,0.83,100.0,500.0
23685.28947043419,4.996,0.97,98.0,500.0
23686.296446561813,5.0,0.82,80.0,400.0
23687.30066227913,4.996,0.93,95.0,460.0
23688.308175325394,4.992,0.93,95.0,460.0
23689.31450343132,5.0,0.87,80.0,400.0
23690.319006443024,4.992,0.94,99.0,500.0
23691.326393842697,4.992,0.94,94.0,460.0
23692.330640792847,5.0,0.8,83.0,420.0
23693.337609291077,4.992,0.95,94.0,460.0
23694.341566324234,5.0,0.8,83.0,420.0
23695.34921693802,5.0,0.85,82.0,420.0
23696.35550737381,4.996,0.94,96.0,500.0
23697.35982108116,4.992,0.94,95.0,460.0
23698.366591453552,5.0,0.83,85.0,420.0
23699.37112379074,4.992,0.95,97.0,500.0
23700.378092050552,5.0,0.82,86.0,420.0
23701.38509941101,5.0,0.82,83.0,420.0
23702.3896548748,4.992,0.95,94.0,460.0
23703.396337747574,4.992,0.98,99.0,500.0
23704.400857925415,5.0,0.82,79.0,400.0
23705.40800666809,5.0,0.83,85.0,420.0
23706.41229915619,4.996,0.96,96.0,500.0
23707.4191968441,5.0,0.83,84.0,420.0
23708.425539970398,4.996,1.02,98.0,500.0
23709.430201530457,4.996,0.94,96.0,500.0
23710.436942577362,5.0,0.94,82.0,420.0
23711.44190096855,4.992,0.96,98.0,500.0
23712.448912143707,4.996,0.96,96.0,500.0
23713.452956438065,5.0,0.83,80.0,400.0
23714.459600687027,4.992,0.94,95.0,460.0
23715.467045783997,5.0,0.82,82.0,420.0
23716.471046447754,5.0,0.83,83.0,420.0
23717.47792482376,4.992,0.92,94.0,460.0
23718.48325061798,5.0,0.79,83.0,420.0
23719.48901104927,5.0,0.79,80.0,400.0
23720.496431827545,4.996,0.91,94.0,460.0
23721.500378131866,5.0,0.87,82.0,420.0
23722.50782585144,5.0,0.83,80.0,400.0
23723.512127399445,4.992,0.95,97.0,500.0
23724.51832175255,5.0,0.8,85.0,420.0
23725.5231051445,5.0,0.84,83.0,420.0
23726.529925107956,4.996,0.97,95.0,460.0
23727.537316083908,5.0,0.81,82.0,420.0
23728.541608810425,4.992,0.93,92.0,460.0
23729.548224687576,4.992,0.99,98.0,500.0
23730.55218577385,5.0,0.81,82.0,420.0
23731.559475898743,4.996,0.84,88.0,420.0
23732.563551187515,4.992,0.99,97.0,500.0
23733.570763111115,5.0,0.83,82.0,420.0
23734.577881097794,5.0,0.86,84.0,420.0
23735.58224773407,4.996,0.97,93.0,460.0
23736.58872938156,5.0,0.97,82.0,420.0
23737.593722105026,4.992,1.01,101.0,500.0
23738.600685358047,4.992,0.95,99.0,500.0
23739.606915473938,4.996,0.8,84.0,420.0
23740.61109685898,5.0,0.8,81.0,400.0
23741.61881017685,4.996,0.94,94.0,460.0
23742.623177289963,5.0,0.83,84.0,420.0
23743.629859924316,4.996,0.82,82.0,420.0
23744.634059906006,4.992,0.94,96.0,500.0
23745.641267061234,5.0,0.84,84.0,420.0
23746.648064374924,4.996,0.83,80.0,400.0
23747.65186238289,4.992,0.94,95.0,460.0
23748.659241199493,5.0,0.83,83.0,420.0
23749.664057970047,5.0,0.84,92.0,460.0
23750.6706430912,4.992,0.95,96.0,500.0
23751.67703461647,4.996,0.84,82.0,420.0
23752.681327581406,4.996,0.82,98.0,500.0
23753.689145088196,4.996,0.94,94.0,460.0
23754.693081617355,4.996,0.93,94.0,460.0
23755.700199604034,4.996,0.98,95.0,460.0
23756.704127311707,4.992,0.94,96.0,500.0
23757.711183786392,4.996,0.93,85.0,420.0
23758.71816444397,4.992,0.97,98.0,500.0
23759.722093343735,4.992,0.95,92.0,460.0
23760.729043006897,5.0,0.83,82.0,420.0
23761.734333753586,4.992,0.95,95.0,460.0
23762.74062514305,5.0,0.82,83.0,420.0
23763.74493288994,5.0,0.88,84.0,420.0
23764.75224018097,4.996,0.94,95.0,460.0
23765.758922100067,4.996,0.94,98.0,500.0
23766.762856006622,4.996,0.81,83.0,420.0
23767.77057981491,4.996,0.94,95.0,460.0
23768.77432489395,4.996,0.85,82.0,420.0
23769.781375408173,5.0,0.84,82.0,420.0
23770.78862142563,5.0,0.84,88.0,420.0
23771.79311466217,4.996,0.94,97.0,500.0
23772.79948735237,5.0,0.83,84.0,420.0
23773.803780794144,5.0,0.83,84.0,420.0
23774.810619354248,4.996,0.95,94.0,460.0
23775.816233873367,5.0,0.83,80.0,400.0
23776.821925640106,4.992,1.02,100.0,500.0
23777.82896924019,4.996,0.95,96.0,500.0
23778.83328437805,5.0,0.97,84.0,420.0
23779.840788125992,4.996,0.93,100.0,500.0
23780.845300912857,5.0,0.81,83.0,420.0
23781.852145671844,5.0,0.83,82.0,420.0
23782.858758687973,4.992,0.98,97.0,500.0
23783.863060235977,5.0,0.81,78.0,400.0
23784.86969447136,4.996,0.82,84.0,420.0
23785.874985694885,4.992,0.95,98.0,500.0
23786.881224155426,5.0,0.78,82.0,420.0
23787.885516405106,5.0,0.8,78.0,400.0
23788.892817020416,4.996,0.93,93.0,460.0
23789.89924478531,4.996,0.84,83.0,420.0
23790.903955698013,4.992,0.93,91.0,460.0
23791.911242723465,4.992,0.94,95.0,460.0
23792.915167808533,5.0,0.8,84.0,420.0
23793.92205643654,5.0,0.84,83.0,420.0
23794.92657494545,4.996,0.97,97.0,500.0
23795.934133291245,5.0,0.83,81.0,400.0
23796.94042444229,4.996,0.85,93.0,460.0
23797.944697618484,4.992,0.97,97.0,500.0
23798.95198750496,5.0,0.84,82.0,420.0
23799.95629310608,4.996,0.82,94.0,460.0
23800.96313071251,4.992,0.96,95.0,460.0
23801.96940755844,5.0,0.83,82.0,420.0
23802.973952293396,4.996,0.83,85.0,420.0
23803.981006860733,4.992,0.97,96.0,500.0
23804.98536849022,5.0,0.98,82.0,420.0
23805.99251484871,4.996,1.0,101.0,500.0
23806.996732234955,4.992,0.95,94.0,460.0
23808.004024982452,5.0,0.85,84.0,420.0
23809.010677814484,4.996,0.84,83.0,420.0
23810.01513648033,4.996,0.95,94.0,460.0
23811.02204823494,4.996,0.79,83.0,420.0
23812.025965690613,5.0,0.8,80.0,400.0
23813.03334927559,4.992,0.97,95.0,460.0
23814.040212631226,5.0,0.81,82.0,420.0
23815.044066667557,5.0,0.8,79.0,400.0
23816.051817893982,4.992,1.0,95.0,460.0
23817.055774450302,4.992,0.96,95.0,460.0
23818.062091350555,4.996,0.83,99.0,500.0
23819.066798448563,4.996,0.97,95.0,460.0
23820.07345724106,5.0,0.85,80.0,400.0
23821.081066846848,5.0,0.82,83.0,420.0
23822.08487677574,4.992,0.92,95.0,460.0
23823.091735124588,5.0,0.83,80.0,400.0
23824.09677553177,4.992,0.98,99.0,500.0
23825.103711128235,4.992,0.92,86.0,420.0
23826.107764482498,5.0,0.85,82.0,420.0
23827.11446785927,4.996,0.98,93.0,460.0
23828.122038125992,5.0,0.84,84.0,420.0
23829.126316070557,4.996,0.84,79.0,400.0
23830.13292169571,4.996,0.96,95.0,460.0
23831.137214422226,5.0,0.86,84.0,420.0
23832.143898248672,4.996,0.83,82.0,420.0
23833.150720119476,5.0,0.8,83.0,420.0
23834.155012607574,4.996,0.97,95.0,460.0
23835.162234544754,5.0,0.81,82.0,420.0
23836.16692352295,4.992,0.93,94.0,460.0
23837.1733148098,4.992,0.99,100.0,500.0
23838.17820739746,5.0,0.81,82.0,420.0
23839.18493461609,5.0,0.84,91.0,460.0
23840.192220926285,4.996,0.96,98.0,500.0
23841.196575403214,5.0,0.8,84.0,420.0
23842.20345067978,5.0,0.84,84.0,420.0
23843.207994699478,4.992,0.96,97.0,500.0
23844.21416735649,4.996,0.84,83.0,420.0
23845.22120642662,4.996,0.97,99.0,500.0
23846.225390911102,4.996,0.92,97.0,500.0
23847.233112096786,4.996,0.83,84.0,420.0
23848.237404584885,4.992,0.94,95.0,460.0
23849.243695497513,5.0,0.83,83.0,420.0
23850.248188257217,5.0,0.84,84.0,420.0
23851.255482435226,4.992,0.97,97.0,500.0
23852.261773347855,5.0,0.83,81.0,400.0
23853.266488313675,4.992,0.93,93.0,460.0
23854.27294945717,4.992,0.93,92.0,460.0
23855.277493715286,5.0,0.82,80.0,400.0
23856.284888982773,5.0,0.84,82.0,420.0
23857.288966417313,4.996,0.94,94.0,460.0
23858.296035289764,4.996,0.81,85.0,420.0
23859.303317785263,5.0,0.8,79.0,400.0
23860.30755853653,4.996,0.92,97.0,500.0
23861.3144197464,5.0,0.82,82.0,420.0
23862.318738937378,4.996,0.8,79.0,400.0
23863.32511496544,4.992,0.98,98.0,500.0
23864.332423210144,4.996,0.94,93.0,460.0
23865.337220668793,4.992,0.95,81.0,400.0
23866.34329891205,4.996,0.99,97.0,500.0
23867.347748994827,4.996,0.91,95.0,460.0
23868.354709148407,4.992,0.96,99.0,500.0
23869.359669923782,4.992,0.94,90.0,460.0
23870.366728067398,5.0,0.83,82.0,420.0
23871.37363243103,5.0,0.84,81.0,400.0
23872.377599954605,4.992,0.96,94.0,460.0
23873.384284973145,5.0,0.83,84.0,420.0
23874.388756990433,5.0,0.83,83.0,420.0
23875.39604663849,4.996,0.96,96.0,500.0
23876.40037059784,4.996,0.87,85.0,420.0
23877.40730881691,5.0,0.82,82.0,420.0
23878.41434454918,4.996,0.97,96.0,500.0
23879.418719530106,4.992,0.96,95.0,460.0
23880.425542354584,5.0,0.81,83.0,420.0
23881.42959713936,4.996,0.95,96.0,500.0
23882.436482191086,5.0,0.83,83.0,420.0
23883.44348669052,5.0,0.81,82.0,420.0
23884.447780370712,4.992,0.94,93.0,460.0
23885.45432114601,4.996,0.83,84.0,420.0
23886.459158182144,4.992,0.78,100.0,500.0
23887.4658908844,4.996,0.94,93.0,460.0
23888.47057032585,4.996,0.84,82.0,420.0
23889.47743320465,4.992,0.84,100.0,500.0
23890.484619617462,4.996,0.88,84.0,420.0
23891.488600492477,5.0,0.82,80.0,400.0
23892.495544195175,4.996,0.96,97.0,500.0
23893.499585151672,5.0,0.84,82.0,420.0
23894.50650715828,4.996,0.84,82.0,420.0
23895.513384103775,5.0,0.82,83.0,420.0
23896.518173456192,4.992,0.96,94.0,460.0
23897.525411367416,4.996,0.82,84.0,420.0
23898.529447555542,4.996,0.94,90.0,460.0
23899.536401748657,4.992,0.94,95.0,460.0
23900.54044699669,5.0,0.78,86.0,420.0
23901.547592401505,5.0,0.82,80.0,400.0
23902.554717302322,4.992,0.97,95.0,460.0
23903.55865764618,5.0,0.8,81.0,400.0
23904.565860509872,5.0,0.79,80.0,400.0
23905.569768428802,4.988,0.97,96.0,500.0
23906.576993465424,4.996,0.79,91.0,460.0
23907.58193206787,4.992,0.97,97.0,500.0
23908.58797621727,4.992,0.93,95.0,460.0
23909.594950199127,4.996,0.83,92.0,460.0
23910.600086927414,4.992,0.98,100.0,500.0
23911.606422185898,4.996,0.94,83.0,420.0
23912.61137509346,5.0,0.87,83.0,420.0
23913.617582559586,4.996,0.98,98.0,500.0
23914.624490261078,4.996,0.95,85.0,420.0
23915.628846645355,4.992,0.95,96.0,500.0
23916.636192560196,4.992,0.94,93.0,460.0
23917.640005350113,5.0,0.83,82.0,420.0
23918.647817134857,5.0,0.85,85.0,420.0
23919.651422023773,4.996,0.97,95.0,460.0
23920.65818476677,4.996,0.8,84.0,420.0
23921.665476322174,5.004,0.84,82.0,420.0
